tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1480,flytecomm,UA-3925-IAD-ORF,8:41 a.m.,9:00 a.m.,9:54 a.m.,9:29 a.m.
1481,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1482,flytecomm,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:14 p.m.
1483,flytecomm,CO-58-DEN-IAH,11:25 a.m.,12:37 p.m.,2:50 p.m.,3:31 p.m.
1484,flytecomm,AA-1544-SAN-ORD,11:25 a.m.,11:41 a.m.,5:25 p.m.,4:54 p.m.
1485,flytecomm,UA-5487-SFO-MRY,10:39 a.m.,10:53 a.m.,11:19 a.m.,11:11 a.m.
1486,flytecomm,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
1487,flytecomm,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:23 a.m.,7:04 a.m.
1488,flytecomm,CO-1614-LAX-IAH,12:30 a.m.,12:57 a.m.,5:35 a.m.,5:25 a.m.
1489,flytecomm,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1490,flytecomm,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:21 a.m.,9:09 a.m.
1491,flytecomm,CO-1090-BOS-IAH,9:45 a.m.,10:35 a.m.,1:16 p.m.,1:19 p.m.
1492,flytecomm,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
1493,flytecomm,UA-3515-IAD-MSP,8:15 a.m.,8:26 a.m.,10:06 a.m.,9:56 a.m.
1494,flytecomm,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
1495,flytecomm,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:37 p.m.
1496,flytecomm,AA-1886-BOS-MIA,10:45 a.m.,10:54 a.m.,2:20 p.m.,1:36 p.m.
1497,flytecomm,CO-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1498,flytecomm,CO-1561-PHX-IAH,8:05 a.m.,8:18 a.m.,11:35 a.m.,11:32 a.m.
1499,flytecomm,UA-2314-ATL-PHL,2:55 p.m.,3:04 p.m.,5:00 p.m.,4:43 p.m.
1500,flytecomm,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:08 p.m.
1501,flytecomm,CO-1023-IAH-DEN,11:40 a.m.,12:05 p.m.,1:17 p.m.,1:06 p.m.
1502,flytecomm,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1503,flytecomm,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1504,flytecomm,CO-89-IAH-EWR,6:00 a.m.,6:17 a.m.,10:20 a.m.,10:27 a.m.
1505,flytecomm,CO-1088-CLE-IAH,8:40 a.m.,9:01 a.m.,10:54 a.m.,10:56 a.m.
1506,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1507,flytecomm,AA-1279-DFW-PHX,1:00 p.m.,2:03 p.m.,2:35 p.m.,3:13 p.m.
1508,flytecomm,UA-854-SFO-IAH,7:53 a.m.,8:07 a.m.,1:39 p.m.,1:23 p.m.
1509,flytecomm,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,3:19 p.m.,3:09 p.m.
1510,flytecomm,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,1:55 p.m.
1511,flytecomm,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:22 p.m.
1512,flytecomm,UA-2945-PHL-CLT,12:00 p.m.,12:07 p.m.,1:45 p.m.,1:11 p.m.
1513,flytecomm,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:22 p.m.,8:03 p.m.
1514,flytecomm,CO-47-IAH-LAX,7:10 p.m.,8:36 p.m.,8:56 p.m.,9:38 p.m.
1515,flytecomm,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1516,flytecomm,UA-248-PHX-ORD,12:57 p.m.,1:43 p.m.,5:15 p.m.,5:24 p.m.
1517,flytecomm,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:26 p.m.
1518,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
1519,flytecomm,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1520,flytecomm,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
1521,flytecomm,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:04 p.m.
1522,flytecomm,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1523,flytecomm,UA-843-LAX-ORD,1:55 p.m.,2:04 p.m.,7:53 p.m.,7:20 p.m.
1524,flytecomm,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1525,flytecomm,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1526,flytecomm,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
1527,flytecomm,AA-1007-MIA-PHX,4:55 p.m.,5:09 p.m.,8:05 p.m.,7:43 p.m.
1528,flytecomm,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,10:43 a.m.
1529,flytecomm,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1530,flytecomm,UA-938-DEN-ORD,4:16 p.m.,4:37 p.m.,7:35 p.m.,7:23 p.m.
1531,flytecomm,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
1532,flytecomm,CO-16-LAX-EWR,10:25 a.m.,10:37 a.m.,6:44 p.m.,6:34 p.m.
1533,flytecomm,UA-2515-DFW-CLT,7:05 a.m.,7:30 a.m.,10:31 a.m.,10:43 a.m.
1534,flytecomm,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1535,flytecomm,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1536,flytecomm,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:50 p.m.
1537,flytecomm,UA-37-EWR-MCO,1:29 p.m.,2:01 p.m.,4:17 p.m.,4:17 p.m.
1538,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:52 a.m.
1539,flytecomm,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
1540,flytecomm,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
1541,flytecomm,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1542,flytecomm,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1543,flytecomm,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:33 a.m.
1544,flytecomm,UA-3373-IAD-PHL,8:29 a.m.,8:37 a.m.,9:24 a.m.,9:13 a.m.
1545,flytecomm,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1546,flytecomm,CO-1250-MIA-IAH,2:53 p.m.,3:17 p.m.,4:48 p.m.,4:59 p.m.
1547,flytecomm,UA-6273-YYC-SFO,7:35 a.m.,7:41 a.m.,9:43 a.m.,8:33 a.m.
1548,flytecomm,UA-828-SFO-ORD,11:08 p.m.,11:34 p.m.,5:11 a.m.,5:11 a.m.
1549,flytecomm,CO-4888-IAH-DAL,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1550,flytecomm,UA-858-PVG-SFO,1:45 p.m.,1:50 p.m.,8:27 a.m.,7:50 a.m.
1551,flytecomm,UA-2704-DTW-PHX,11:15 a.m.,11:47 a.m.,1:40 p.m.,1:52 p.m.
1552,flytecomm,AA-3063-SLC-LAX,8:20 p.m.,8:40 p.m.,9:20 p.m.,9:12 p.m.
1553,flytecomm,UA-2708-EWR-CLT,2:55 p.m.,3:04 p.m.,4:53 p.m.,4:22 p.m.
1554,flytecomm,UA-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1555,flytecomm,UA-1500-IAH-GUA,8:55 a.m.,9:43 a.m.,11:45 a.m.,12:12 p.m.
1556,flytecomm,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1557,flytecomm,AA-1917-JFK-MCO,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:39 p.m.
1558,flytecomm,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:04 a.m.
1559,flytecomm,AA-4277-CVG-JFK,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
1560,flytecomm,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,10:58 a.m.
1561,flytecomm,UA-37-EDI-EWR,9:05 a.m.,9:05 a.m.,11:53 a.m.,12:09 p.m.
1562,flytecomm,AA-789-ORD-DEN,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
1563,flytecomm,AA-415-BOS-ORD,8:35 a.m.,8:55 a.m.,10:40 a.m.,10:12 a.m.
1564,flytecomm,AA-85-JFK-SFO,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:30 p.m.
1565,flytecomm,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1566,flytecomm,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
1567,flytecomm,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1568,flytecomm,CO-50-CLE-EWR,2:55 p.m.,4:02 p.m.,4:49 p.m.,5:26 p.m.
1569,flytecomm,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:34 p.m.
1570,flytecomm,AA-4198-ORD-CLE,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:37 p.m.
1571,flytecomm,AA-404-MIA-MCO,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:37 a.m.
1572,flytecomm,CO-45-EWR-MIA,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
1573,flytecomm,AA-3809-PHX-LAX,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:15 a.m.
1574,flytecomm,AA-59-JFK-SFO,7:10 a.m.,7:40 a.m.,10:45 a.m.,10:52 a.m.
1575,flytecomm,AA-222-LAX-BOS,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
1576,allegiantair,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1577,allegiantair,CO-1586-IAH-MCO,7:00 p.m.,7:42 p.m.,10:15 p.m.,10:29 p.m.
1578,allegiantair,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1579,allegiantair,UA-397-JFK-SFO,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
1580,allegiantair,UA-3925-IAD-ORF,8:41 a.m.,9:01 a.m.,9:54 a.m.,9:43 a.m.
1581,allegiantair,AA-1733-ORD-PHX,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1582,allegiantair,AA-3-JFK-LAX,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
1583,allegiantair,UA-2830-MCO-CLT,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
1584,allegiantair,CO-58-DEN-IAH,11:25 a.m.,12:37 p.m.,2:50 p.m.,3:31 p.m.
1585,allegiantair,UA-5487-SFO-MRY,10:39 a.m.,10:53 a.m.,11:19 a.m.,11:21 a.m.
1586,allegiantair,AA-204-LAX-MCO,11:25 p.m.,11:29 p.m.,6:55 a.m.,6:35 a.m.
1587,allegiantair,UA-414-LAX-SFO,6:00 a.m.,6:10 a.m.,7:23 a.m.,7:17 a.m.
1588,allegiantair,CO-1614-LAX-IAH,12:30 a.m.,12:58 a.m.,5:35 a.m.,5:26 a.m.
1589,allegiantair,UA-2726-FLL-PHL,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1590,allegiantair,CO-52-IAH-LAX,7:35 a.m.,7:56 a.m.,9:21 a.m.,9:09 a.m.
1591,allegiantair,CO-1090-BOS-IAH,9:45 a.m.,10:35 a.m.,1:16 p.m.,1:19 p.m.
1592,allegiantair,AA-616-DFW-DTW,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
1593,allegiantair,UA-3515-IAD-MSP,8:15 a.m.,8:26 a.m.,10:06 a.m.,9:56 a.m.
1594,allegiantair,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
1595,allegiantair,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:37 p.m.
1596,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:54 a.m.,2:20 p.m.,1:36 p.m.
1597,allegiantair,CO-62-IAH-EWR,2:30 p.m.,2:59 p.m.,7:03 p.m.,7:10 p.m.
1598,allegiantair,CO-1561-PHX-IAH,8:05 a.m.,8:18 a.m.,11:35 a.m.,11:32 a.m.
1599,allegiantair,UA-2314-ATL-PHL,2:55 p.m.,3:04 p.m.,5:00 p.m.,4:43 p.m.
1600,allegiantair,AA-446-DFW-PHL,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:08 p.m.
1601,allegiantair,CO-1023-IAH-DEN,11:40 a.m.,12:06 p.m.,1:17 p.m.,1:14 p.m.
1602,allegiantair,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1603,allegiantair,UA-3050-PHX-CLT,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1604,allegiantair,CO-89-IAH-EWR,6:00 a.m.,6:17 a.m.,10:20 a.m.,10:27 a.m.
1605,allegiantair,CO-1088-CLE-IAH,8:40 a.m.,9:01 a.m.,10:54 a.m.,10:56 a.m.
1606,allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1607,allegiantair,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
1608,allegiantair,UA-854-SFO-IAH,7:53 a.m.,8:07 a.m.,1:39 p.m.,1:23 p.m.
1609,allegiantair,UA-382-IAD-LAX,12:30 p.m.,12:56 p.m.,3:19 p.m.,3:09 p.m.
1610,allegiantair,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,1:55 p.m.
1611,allegiantair,UA-257-JFK-SFO,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:22 p.m.
1612,allegiantair,UA-2945-PHL-CLT,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:11 p.m.
1613,allegiantair,CO-63-EWR-IAH,5:25 p.m.,5:38 p.m.,8:22 p.m.,8:03 p.m.
1614,allegiantair,CO-47-IAH-LAX,7:10 p.m.,8:36 p.m.,8:56 p.m.,9:38 p.m.
1615,allegiantair,AA-2050-ORD-MIA,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1616,allegiantair,UA-248-PHX-ORD,12:57 p.m.,1:43 p.m.,5:15 p.m.,5:34 p.m.
1617,allegiantair,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:25 p.m.
1618,allegiantair,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
1619,allegiantair,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1620,allegiantair,AA-4307-ORD-DTW,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
1621,allegiantair,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1622,allegiantair,UA-843-LAX-ORD,1:55 p.m.,2:38 p.m.,7:53 p.m.,7:58 p.m.
1623,allegiantair,CO-1193-EWR-MCO,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
1624,allegiantair,AA-3842-MSP-ORD,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1625,allegiantair,AA-643-MIA-ORD,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
1626,allegiantair,AA-1007-MIA-PHX,4:55 p.m.,5:09 p.m.,8:05 p.m.,7:43 p.m.
1627,allegiantair,UA-2906-PHL-MCO,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1628,allegiantair,UA-938-DEN-ORD,4:16 p.m.,4:37 p.m.,7:35 p.m.,7:23 p.m.
1629,allegiantair,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:47 p.m.
1630,allegiantair,CO-16-LAX-EWR,10:25 a.m.,10:37 a.m.,6:44 p.m.,6:34 p.m.
1631,allegiantair,UA-2515-DFW-CLT,7:05 a.m.,7:31 a.m.,10:31 a.m.,10:43 a.m.
1632,allegiantair,AA-400-DFW-JFK,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1633,allegiantair,UA-664-ORD-PHL,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1634,allegiantair,AA-3756-ORD-SLC,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:50 p.m.
1635,allegiantair,UA-37-EWR-MCO,1:29 p.m.,2:01 p.m.,4:17 p.m.,4:17 p.m.
1636,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,12:11 a.m.,5:50 a.m.,5:52 a.m.
1637,allegiantair,UA-233-LAX-JFK,4:25 p.m.,4:28 p.m.,12:29 a.m.,12:01 a.m.
1638,allegiantair,AA-3823-LAX-DEN,9:00 p.m.,9:06 p.m.,12:15 a.m.,11:49 p.m.
1639,allegiantair,AA-2312-DFW-DTW,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1640,allegiantair,AA-1165-JFK-MIA,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1641,allegiantair,AA-431-MIA-SFO,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:33 a.m.
1642,allegiantair,UA-3373-IAD-PHL,8:29 a.m.,8:37 a.m.,9:24 a.m.,9:13 a.m.
1643,allegiantair,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1644,allegiantair,CO-1250-MIA-IAH,2:53 p.m.,3:17 p.m.,4:48 p.m.,4:59 p.m.
1645,allegiantair,UA-6273-YYC-SFO,7:35 a.m.,7:41 a.m.,9:43 a.m.,8:33 a.m.
1646,allegiantair,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1647,allegiantair,CO-4888-IAH-DAL,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1648,allegiantair,UA-858-PVG-SFO,1:45 p.m.,1:45 p.m.,8:27 a.m.,7:50 a.m.
1649,allegiantair,UA-2704-DTW-PHX,11:15 a.m.,11:47 a.m.,1:40 p.m.,1:52 p.m.
1650,allegiantair,AA-3063-SLC-LAX,8:20 p.m.,8:40 p.m.,9:20 p.m.,9:11 p.m.
1651,ord,AA-4344-ORD-DTW,11:45 a.m.,12:14 p.m.,2:00 p.m.,2:01 p.m.
1652,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1653,ord,AA-1522-SFO-ORD,11:55 p.m.,12:10 a.m.,5:50 a.m.,5:42 a.m.
1654,ord,AA-649-ORD-SNA,1:30 p.m.,1:41 p.m.,3:50 p.m.,3:29 p.m.
1655,ord,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1656,ord,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1657,ord,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1658,ord,UA-248-PHX-ORD,11:30 a.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1659,ord,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1660,ifly,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1661,ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1662,ifly,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1663,ifly,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1664,ifly,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1665,ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1666,ifly,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1667,ifly,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1668,ifly,UA-2314-ATL-PHL,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1669,ifly,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1670,ifly,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1671,ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1672,ifly,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1673,ifly,UA-2708-EWR-CLT,2:55 p.m.,2:52 p.m.,4:53 p.m.,4:44 p.m.
1674,ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m.
1675,ifly,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1676,ifly,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1677,ifly,UA-828-SFO-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1678,ifly,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1679,ifly,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1680,ifly,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1681,ifly,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1682,ifly,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1683,ifly,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1684,ifly,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1685,ifly,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1686,ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,10:52 a.m.
1687,ifly,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1688,ifly,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1689,ifly,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1690,ifly,AA-1640-MIA-MCO,6:30 p.m.,6:56 p.m.,7:25 p.m.,7:35 p.m.
1691,ifly,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1692,ifly,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1693,ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1694,ifly,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1695,ifly,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1696,ifly,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1697,ifly,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1698,ifly,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1699,ifly,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1700,ifly,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1701,ifly,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1702,ifly,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1703,ifly,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1704,ifly,UA-2945-PHL-CLT,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
1705,ifly,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1706,ifly,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1707,ifly,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1708,ifly,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1709,ifly,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1710,ifly,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1711,ifly,AA-466-IAH-MIA,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:00 a.m.
1712,ifly,AA-1640-MIA-MCO,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1713,ifly,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1714,ifly,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1715,ifly,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1716,ifly,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1717,ifly,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1718,ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1719,ifly,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
